,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,labels
36781,1,24,9,289,2816,13,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
36782,1,20,9,334,0,2,2,0.0,0.0,1.0,0.0,16,1.0,0.0,1.0,0.19,0.0,0.0,0.0,2
36783,1,41,5,0,0,87,18,1.0,1.0,0.21,0.07,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
36784,2,12,9,46,46,118,198,0.0,0.0,1.0,0.0,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,4
36785,1,40,5,0,0,125,25,1.0,1.0,0.2,0.06,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0
36786,1,66,5,0,0,148,24,1.0,1.0,0.16,0.05,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
36787,1,60,9,163,20905,1,1,0.0,0.0,1.0,0.0,8,1.0,0.0,1.0,0.62,0.0,0.12,0.0,4
36788,1,49,1,0,0,79,4,0.0,0.0,0.05,0.06,4,0.02,0.06,0.0,0.0,0.0,0.0,1.0,0
36789,1,6,5,0,0,111,10,1.0,1.0,0.09,0.06,10,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0
36790,1,60,6,400,2169,1,1,1.0,1.0,1.0,0.0,10,0.12,0.08,0.01,0.0,0.01,0.1,0.0,4
36791,1,49,2,0,0,134,1,0.0,0.0,0.01,0.06,1,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0
36792,1,24,9,221,1646,12,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,4
36793,1,49,5,0,0,109,18,1.0,1.0,0.17,0.06,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
36794,1,49,5,0,0,300,18,1.0,1.0,0.06,0.05,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
36795,1,38,5,0,0,300,25,1.0,1.0,0.08,0.05,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0
36796,1,67,5,0,0,220,9,1.0,1.0,0.04,0.05,9,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
36797,1,44,9,5135678,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.08,0.32,0.0,0.01,0.0,0.0,2
36798,1,20,9,7012,0,1,1,0.0,0.0,1.0,0.0,69,1.0,0.0,1.0,0.03,0.0,0.0,0.0,4
36799,1,49,1,0,0,238,11,0.0,0.0,0.05,0.07,11,0.04,0.07,0.0,0.0,0.0,0.0,1.0,0
36800,0,15,9,1032,0,510,510,0.0,0.0,1.0,0.0,200,0.78,0.02,0.78,0.0,0.0,0.0,0.0,0
36801,1,24,9,293,259,3,2,0.0,0.0,0.67,0.67,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,4
36802,1,24,9,213,5930,14,20,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36803,1,9,5,0,0,121,8,1.0,1.0,0.07,0.07,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
36804,1,24,9,192,654,26,26,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,4
36805,1,11,5,0,0,220,1,1.0,1.0,0.0,0.07,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
36806,0,15,9,1032,0,511,511,0.0,0.0,1.0,0.0,13,0.08,0.02,0.08,0.0,0.0,0.0,0.0,0
36807,1,24,9,294,2750,3,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.04,0.0,0.01,0.0,4
36808,0,15,9,1032,0,511,511,0.0,0.0,1.0,0.0,106,0.42,0.19,0.42,0.0,0.0,0.0,0.0,0
36809,1,49,5,0,0,238,6,1.0,1.0,0.03,0.06,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
36810,1,49,5,0,0,117,2,1.0,1.0,0.02,0.08,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
36811,1,49,1,0,0,511,1,0.12,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.16,0.0,0.81,1
36812,1,49,5,0,0,42,4,1.0,1.0,0.1,0.14,18,0.07,0.09,0.0,0.0,1.0,1.0,0.0,0
36813,1,8,1,0,0,263,17,0.0,0.0,0.06,0.06,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,0
36814,1,24,9,239,362,35,41,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36815,2,12,9,44,76,211,211,0.0,0.0,1.0,0.0,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,4
36816,1,24,9,383,1672,2,28,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,4
36817,1,19,5,0,0,248,14,1.0,1.0,0.06,0.06,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
36818,1,49,5,0,0,159,6,1.0,1.0,0.04,0.05,6,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0
36819,1,24,9,193,526,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,4
36820,0,15,9,1032,0,68,68,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
36821,1,21,5,0,0,269,20,1.0,1.0,0.07,0.06,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
36822,1,24,9,274,10063,12,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,4
36823,1,67,5,0,0,230,15,1.0,1.0,0.07,0.06,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
36824,1,24,9,206,351,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.17,0.05,0.0,0.0,0.0,4
36825,1,24,9,208,552,5,23,0.0,0.0,1.0,0.0,253,1.0,0.0,0.02,0.14,0.0,0.0,0.33,4
36826,1,47,9,49,1460,1,1,0.0,0.0,1.0,0.0,2,0.04,0.17,0.04,1.0,0.0,0.0,0.0,4
36827,1,19,2,358,1184,1,1,0.0,0.0,1.0,0.0,144,0.56,0.02,0.0,0.0,0.0,0.0,0.0,2
36828,1,24,9,230,1856,9,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,4
36829,1,49,5,0,0,134,10,1.0,1.0,0.07,0.07,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
36830,1,24,9,280,3491,12,12,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,4
36831,2,12,9,46,137,239,315,0.0,0.0,1.0,0.01,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,4
36832,0,65,9,183,0,3,3,0.0,0.0,1.0,0.0,16,0.06,0.01,0.07,0.0,0.0,0.0,0.0,4
36833,1,49,10,0,0,1,1,1.0,1.0,1.0,0.0,1,0.01,0.94,0.95,0.0,0.95,1.0,0.0,1
36834,1,24,9,242,265,8,33,0.0,0.03,1.0,0.0,189,0.94,0.01,0.0,0.0,0.0,0.0,0.0,4
36835,1,49,4,0,0,1,1,0.0,0.0,1.0,0.0,1,0.01,0.71,0.71,0.0,0.04,0.0,0.62,1
36836,1,24,9,353,12874,9,9,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,4
36837,1,24,1,0,0,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.08,0.0,0.0,1.0,4
36838,2,12,9,44,44,117,197,0.0,0.0,0.99,0.02,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,4
36839,0,15,9,1032,0,396,396,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
36840,1,24,9,308,6503,5,5,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,4
36841,2,12,9,45,131,232,309,0.0,0.0,1.0,0.01,195,0.83,0.01,0.0,0.0,0.0,0.0,0.0,4
36842,0,15,9,30,0,2,2,0.0,0.0,1.0,0.0,97,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
36843,1,24,9,169,10776,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.2,0.06,0.0,0.0,0.0,4
36844,1,24,9,224,2007,10,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,4
36845,1,66,2,0,0,141,19,0.0,0.0,0.13,0.06,19,0.07,0.06,0.0,0.0,0.0,0.0,1.0,0
36846,1,24,9,214,891,9,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
36847,1,47,9,35,130,1,1,0.0,0.0,1.0,0.0,6,0.04,0.03,0.01,0.0,0.0,0.0,0.0,4
36848,1,49,5,0,0,216,6,1.0,1.0,0.03,0.06,6,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0
36849,1,49,5,0,0,222,19,1.0,1.0,0.09,0.06,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0
36850,1,11,5,0,0,120,25,1.0,1.0,0.21,0.06,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
36851,1,49,1,0,0,178,1,0.02,0.0,0.01,1.0,1,0.0,0.73,0.0,0.0,0.01,0.0,0.67,1
36852,2,12,9,44,70,248,248,0.0,0.0,1.0,0.01,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,4
36853,1,49,5,0,0,106,11,1.0,1.0,0.1,0.06,20,0.08,0.08,0.0,0.0,1.0,1.0,0.0,0
36854,0,15,9,520,0,438,438,0.0,0.0,1.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
36855,1,49,5,0,0,284,3,1.0,1.0,0.01,0.06,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
36856,1,24,9,257,770,17,17,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36857,1,24,9,303,1000,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36858,1,24,9,291,910,13,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,4
36859,1,7,5,0,0,284,11,1.0,1.0,0.04,0.06,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
36860,1,24,9,54540,8314,3,3,0.0,0.0,1.0,0.0,190,1.0,0.0,0.01,0.0,0.0,0.0,0.05,0
36861,1,20,9,334,0,1,1,0.0,0.0,1.0,0.0,35,1.0,0.0,1.0,0.14,0.0,0.0,0.0,2
36862,1,34,5,0,0,75,4,1.0,1.0,0.05,0.08,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
36863,1,13,5,0,0,201,14,1.0,1.0,0.07,0.07,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
36864,1,54,9,1282,287,1,1,0.0,0.0,1.0,0.0,173,0.63,0.04,0.01,0.01,0.0,0.01,0.0,4
36865,1,60,5,0,0,6,2,0.83,1.0,0.33,0.83,41,0.16,0.05,0.01,0.0,1.0,1.0,0.0,0
36866,1,19,9,1421,4152,1,1,0.0,0.0,1.0,0.0,46,0.46,0.06,0.01,0.0,0.0,0.0,0.0,4
36867,2,44,9,516,4,330,330,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
36868,1,20,5,0,0,217,18,1.0,1.0,0.08,0.06,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
36869,2,44,9,146,105,1,1,0.0,0.0,1.0,0.0,1,0.0,0.64,0.95,0.0,0.0,0.0,0.0,4
36870,2,49,9,105,147,1,1,0.0,0.0,1.0,0.0,142,0.99,0.01,0.01,0.0,0.0,0.0,0.0,4
36871,1,49,5,0,0,115,18,1.0,1.0,0.16,0.07,6,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
36872,1,7,5,0,0,271,24,1.0,1.0,0.09,0.05,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
36873,1,49,1,0,0,132,15,0.0,0.0,0.11,0.07,15,0.06,0.08,0.0,0.0,0.0,0.0,1.0,0
36874,1,54,9,589,333,1,2,0.0,0.0,1.0,0.0,149,0.58,0.01,0.0,0.0,0.0,0.0,0.0,4
36875,1,24,9,449,6410,24,25,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36876,0,15,9,1032,0,224,224,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
36877,1,24,9,363,8677,2,19,0.0,0.0,1.0,0.0,255,1.0,0.0,0.33,0.06,0.0,0.01,0.0,4
36878,1,20,9,26408,0,8,8,0.0,0.0,1.0,0.0,14,0.56,0.16,0.56,0.0,0.0,0.0,0.0,4
36879,1,54,5,0,0,6,8,1.0,0.75,1.0,0.0,131,0.45,0.01,0.01,0.02,0.99,0.5,0.0,0
36880,1,20,9,2890,0,9,9,0.0,0.0,1.0,0.0,45,0.52,0.14,0.52,0.04,0.0,0.0,0.0,4
36881,1,24,9,286,281,2,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,4
36882,1,24,5,0,0,272,20,1.0,1.0,0.07,0.06,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
36883,0,14,9,30,0,1,1,0.0,0.0,1.0,0.0,82,0.32,0.01,0.32,0.0,0.0,0.0,0.0,4
36884,1,49,4,0,0,401,2,0.0,0.0,0.0,0.52,2,0.01,0.52,1.0,0.0,0.0,0.0,1.0,1
36885,1,57,5,0,0,242,18,1.0,1.0,0.07,0.05,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
36886,1,20,5,0,0,21,1,1.0,1.0,0.05,0.1,47,0.04,0.13,0.09,0.04,0.91,0.02,0.0,0
36887,1,24,9,234,886,5,5,0.0,0.0,1.0,0.0,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,4
36888,1,49,5,0,0,297,19,1.0,1.0,0.06,0.06,26,0.1,0.06,0.0,0.0,1.0,1.0,0.0,0
36889,1,49,5,0,0,166,8,1.0,1.0,0.05,0.06,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0
36890,0,14,9,18,0,1,1,0.0,0.0,1.0,0.0,84,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
36891,1,18,5,0,0,256,9,1.0,1.0,0.04,0.06,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
36892,2,49,9,1,0,51,24,0.0,0.0,0.47,0.08,90,0.35,0.06,1.0,0.0,0.0,0.0,0.0,1
36893,2,12,9,43,125,113,115,0.0,0.0,1.0,0.0,168,0.72,0.02,0.0,0.0,0.0,0.0,0.0,4
36894,1,18,5,0,0,61,16,0.98,1.0,0.26,0.08,36,0.14,0.05,0.02,0.0,1.0,1.0,0.0,0
36895,1,54,9,1254,335,2,1,0.0,0.0,0.5,1.0,32,0.13,0.47,0.0,0.0,0.0,0.0,0.0,4
36896,1,54,9,2710,333,1,1,0.0,0.0,1.0,0.0,143,0.56,0.03,0.0,0.0,0.0,0.0,0.0,4
36897,1,49,1,0,0,509,1,0.02,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.98,1
36898,1,54,9,1463,481,2,1,0.0,0.0,0.5,1.0,15,0.06,0.02,0.01,0.0,0.0,0.0,0.0,4
36899,1,49,5,0,0,60,20,1.0,1.0,0.33,0.05,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
36900,1,24,9,242,484,24,32,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36901,1,49,5,0,0,105,15,1.0,1.0,0.14,0.06,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
36902,1,49,5,0,0,100,1,1.0,1.0,0.01,0.07,5,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
36903,1,49,5,0,0,279,16,1.0,1.0,0.06,0.05,16,0.07,0.06,0.0,0.0,0.99,1.0,0.0,0
36904,1,24,9,239,23971,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,4
36905,1,24,9,335,1211,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36906,1,24,9,286,7669,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.06,0.03,0.0,0.01,0.06,4
36907,1,24,9,251,3221,1,1,0.0,0.0,1.0,0.0,131,0.93,0.02,0.01,0.0,0.01,0.0,0.0,4
36908,1,24,9,284,24572,2,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,4
36909,1,57,5,0,0,124,8,1.0,1.0,0.06,0.06,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
36910,0,14,9,30,0,1,1,0.0,0.0,1.0,0.0,122,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
36911,1,49,5,0,0,107,18,1.0,1.0,0.17,0.06,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
36912,1,20,9,12,0,2,2,0.0,0.0,1.0,0.0,49,0.15,0.02,0.15,0.04,0.0,0.0,0.0,4
36913,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,253,1.0,0.0,0.33,0.19,0.0,0.0,1.0,4
36914,1,35,5,0,0,194,14,1.0,1.0,0.07,0.08,14,0.05,0.09,0.0,0.0,1.0,1.0,0.0,0
36915,0,14,9,8,0,1,16,0.0,0.0,1.0,0.0,169,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1
36916,1,24,9,233,1645,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.01,0.0,0.0,0.03,4
36917,1,49,1,0,0,131,6,0.0,0.0,0.05,0.07,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,0
36918,1,20,9,1199,0,6,6,0.0,0.0,1.0,0.0,72,1.0,0.0,1.0,0.04,0.0,0.0,0.0,4
36919,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.12,0.07,0.0,0.0,1.0,4
36920,1,31,1,0,0,142,18,0.0,0.0,0.13,0.06,18,0.07,0.05,0.0,0.0,0.0,0.0,1.0,0
36921,1,8,5,0,0,41,8,1.0,1.0,0.2,0.12,8,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0
36922,1,20,9,641,0,2,3,0.0,0.0,1.0,0.0,88,0.33,0.05,0.33,0.02,0.0,0.0,0.0,4
36923,1,24,9,304,5202,5,25,0.0,0.0,1.0,0.0,128,1.0,0.0,0.1,0.04,0.0,0.0,0.0,4
36924,1,28,5,0,0,111,15,1.0,1.0,0.14,0.05,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
36925,2,12,9,45,79,146,146,0.0,0.0,1.0,0.0,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,4
36926,1,49,5,0,0,121,19,1.0,1.0,0.16,0.06,19,0.79,0.12,0.04,0.0,1.0,1.0,0.0,0
36927,1,41,5,0,0,99,3,1.0,1.0,0.03,0.07,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0
36928,1,2,5,0,0,131,20,1.0,1.0,0.15,0.05,20,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0
36929,1,49,5,0,0,28,8,1.0,1.0,0.29,0.18,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
36930,2,12,9,110,49,2,2,0.0,0.0,1.0,0.0,24,0.77,0.06,0.77,0.0,0.0,0.0,0.0,4
36931,2,49,9,100,0,2,2,0.0,0.0,1.0,0.0,31,0.17,0.01,0.17,0.0,0.0,0.0,0.0,1
36932,1,24,9,145,5545,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,4
36933,1,49,5,0,0,231,9,1.0,1.0,0.04,0.06,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
36934,1,59,1,0,0,236,3,0.0,0.0,0.01,0.07,3,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0
36935,1,24,9,311,1302,2,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,4
36936,1,54,9,1081,331,1,4,0.0,0.0,1.0,0.0,158,0.76,0.03,0.01,0.01,0.0,0.0,0.0,4
36937,1,54,9,1207,310,1,1,0.0,0.0,1.0,0.0,74,0.15,0.8,0.01,0.04,0.0,0.0,0.74,4
36938,1,24,9,311,4412,3,12,0.0,0.0,1.0,0.0,255,1.0,0.0,0.08,0.07,0.0,0.0,0.0,4
36939,1,17,5,0,0,140,24,1.0,1.0,0.17,0.05,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
36940,1,26,5,0,0,116,14,1.0,1.0,0.12,0.06,9,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
36941,1,63,5,0,0,261,6,1.0,1.0,0.02,0.07,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
36942,1,24,9,226,190,1,1,0.0,0.0,1.0,0.0,41,1.0,0.0,1.0,0.12,0.0,0.0,0.0,4
36943,1,20,9,151,0,2,3,0.0,0.0,1.0,0.0,28,0.11,0.05,0.11,0.0,0.51,0.0,0.02,4
36944,1,49,5,0,0,109,16,1.0,1.0,0.15,0.08,12,0.05,0.09,0.0,0.0,1.0,1.0,0.0,0
36945,1,24,9,240,2833,1,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,4
36946,1,40,5,0,0,141,20,1.0,1.0,0.14,0.05,19,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
36947,1,24,9,317,779,3,14,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,4
36948,1,24,9,147,425,1,1,0.0,0.0,1.0,0.0,246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36949,2,49,9,105,146,1,1,0.0,0.0,1.0,0.0,211,0.96,0.01,0.01,0.0,0.0,0.0,0.0,4
36950,1,49,5,0,0,162,10,1.0,1.0,0.06,0.07,10,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0
36951,0,14,9,8,0,1,6,0.0,0.0,1.0,0.0,253,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1
36952,1,20,1,0,0,141,20,0.0,0.0,0.14,0.06,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,0
36953,0,14,9,8,0,1,20,0.0,0.0,1.0,0.0,126,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1
36954,1,49,5,0,0,63,24,1.0,1.0,0.38,0.06,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
36955,0,14,9,30,0,5,1,0.0,0.0,0.2,0.6,34,0.13,0.01,0.64,0.0,0.0,0.0,0.0,4
36956,1,57,2,0,0,193,1,0.0,0.0,0.01,0.07,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0
36957,1,24,9,212,12471,6,21,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36958,1,24,9,284,12095,2,11,0.0,0.0,1.0,0.0,255,1.0,0.0,0.5,0.02,0.0,0.0,0.0,4
36959,1,23,5,0,0,293,25,1.0,1.0,0.09,0.05,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0
36960,2,12,9,45,114,1,2,0.0,0.0,1.0,0.0,234,0.92,0.01,0.02,0.0,0.0,0.0,0.02,4
36961,1,54,9,1165,441,1,2,0.0,0.0,1.0,0.0,71,0.28,0.05,0.0,0.0,0.49,0.0,0.02,4
36962,1,24,9,250,1107,2,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36963,2,12,9,44,132,79,159,0.0,0.0,1.0,0.0,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,4
36964,1,54,9,2449,330,1,1,0.0,0.0,1.0,0.0,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,4
36965,1,9,5,0,0,205,9,1.0,1.0,0.04,0.06,16,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0
36966,1,20,9,383,0,2,2,0.0,0.0,1.0,0.0,76,0.42,0.06,0.42,0.03,0.0,0.0,0.0,4
36967,1,24,9,264,2504,10,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,4
36968,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.5,0.11,0.0,0.0,1.0,4
36969,1,24,9,283,1476,2,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,4
36970,1,54,9,1476,364,1,3,0.0,0.0,1.0,0.0,54,0.93,0.03,0.02,0.0,0.0,0.0,0.0,4
36971,1,24,9,289,3428,2,4,0.0,0.25,1.0,0.0,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,4
36972,1,24,9,152,430,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.5,0.06,0.0,0.01,0.0,4
36973,1,24,9,194,365,7,24,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,4
36974,1,24,9,186,2958,1,38,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,4
36975,1,24,9,336,647,22,24,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,4
36976,2,12,9,45,73,232,237,0.0,0.0,1.0,0.0,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,4
36977,1,49,1,0,0,111,20,0.0,0.0,0.18,0.08,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,0
36978,1,8,4,0,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.33,0.65,0.0,0.0,0.0,0.65,1
36979,1,2,5,0,0,203,17,1.0,1.0,0.08,0.05,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
36980,1,24,9,273,1493,2,2,0.0,0.0,1.0,0.0,221,1.0,0.0,0.04,0.01,0.0,0.0,0.0,4
36981,2,44,9,146,105,1,1,0.0,0.0,1.0,0.0,1,0.0,0.76,0.97,0.0,0.0,0.0,0.0,4
36982,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.17,0.15,0.0,0.0,1.0,4
36983,1,4,5,0,0,206,2,1.0,1.0,0.01,0.08,2,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0
36984,1,24,9,327,39896,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.08,0.0,0.01,0.0,4
36985,1,24,9,296,449,2,41,0.0,0.0,1.0,0.0,77,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
36986,2,12,9,46,46,193,193,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36987,2,44,9,146,0,2,1,0.0,0.0,0.5,1.0,1,0.0,0.6,0.86,0.0,0.0,0.0,0.0,4
36988,1,49,1,0,0,136,6,0.0,0.0,0.04,0.06,9,0.04,0.05,0.0,0.0,0.0,0.0,1.0,0
36989,1,24,9,246,1713,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36990,1,16,1,0,0,114,17,0.0,0.0,0.15,0.06,17,0.07,0.06,0.0,0.0,0.0,0.0,1.0,0
36991,1,24,9,228,312,11,12,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
